ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,LocalizationMetric_RNAstructure_mfe,StartToBPStemMetric_RNAstructure_mfe,BPToEndStemMetric_RNAstructure_mfe,StartProtectionMetric_RNAstructure_mfe,EndProtectionMetric_RNAstructure_mfe,BPProtectionMetric_RNAstructure_mfe,ZipperStemStartMetric_RNAstructure_mfe,ZipperStemEndMetric_RNAstructure_mfe,LongestStemMetric_RNAstructure_mfe,NWJMetric_RNAstructure_mfe,MLDMetric_RNAstructure_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrIX', 317271, 317671)",+,NM_001179368.1,28.925,11.512925464970229,1.030019497202498,0.7745714285714325,0.7577142857142852,0.448142857142859,32.0,0,-1,0.2857142857142857,1.0,0.7142857142857143,0.0,0.0,83,0,0.3675,0.0,-4.400000000000003,28.802,0.28375000000000006,400
"('chrIV', 1449957, 1450346)",-,NM_001180808.1,35.619,11.512925464970229,11.512925464970229,0.3940000000000005,0.3037142857142867,0.3282857142857138,34.0,0,0,0.2857142857142857,0.1428571428571428,0.4285714285714285,-23.9,0.0,97,2,0.3213367609254499,-24.38247422680416,0.0,25.264,0.31285347043701806,389
"('chrXIII', 499378, 499651)",-,NM_001182616.1,14.435,11.512925464970229,11.512925464970229,0.2131428571428557,0.0042857142857142,0.3572857142857131,15.0,0,0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0,83,0,0.2783882783882784,0.0,0.0,27.34,0.21648351648351652,273
"('chrVII', 439593, 439823)",+,NM_001180895.1,31.263,11.512925464970229,11.512925464970229,0.2579999999999978,0.4440000000000021,0.2417142857142839,43.0,0,0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,30,0,0.308695652173913,-10.4,-7.866666666666667,16.388,0.25,230
"('chrVII', 556330, 556807)",+,NM_001181163.1,7.916,11.512925464970229,4.017383521085972,0.4314285714285744,0.1487142857142856,0.2774285714285698,8.0,0,0,0.4285714285714285,0.0,0.1428571428571428,0.0,0.0,104,1,0.3186582809224318,0.0,0.0,31.022,0.2561844863731656,477
"('chrII', 88632, 88940)",-,,22.017,11.512925464970229,0.009040744652149,0.8268571428571476,0.8008571428571447,0.8135714285714278,28.0,0,-1,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0,0.0,35,1,0.2435064935064935,0.0,0.0,17.863,0.23409090909090907,308
"('chrXIII', 222880, 223281)",-,NM_001182384.1,26.655,11.512925464970229,11.512925464970229,0.5779999999999993,0.2610000000000005,0.9858571428571428,37.0,0,0,0.7142857142857143,0.0,1.0,0.0,0.0,56,0,0.2643391521197007,0.0,-3.6714285714285717,22.293,0.21296758104738153,401
"('chrXIII', 226391, 226789)",+,NM_001182382.1,52.125,11.512925464970229,11.512925464970229,0.531571428571428,0.0795714285714285,0.3910000000000012,46.0,0,0,0.2857142857142857,0.0,0.4285714285714285,0.0,0.0,83,0,0.3316582914572864,0.0,0.0,33.989,0.2798994974874372,398
"('chrXVI', 795529, 795894)",+,NM_001184229.1,34.769,6.907755278982137,11.512925464970229,0.0154285714285714,0.7621428571428581,0.8768571428571432,29.0,0,0,0.0,0.8571428571428571,1.0,0.0,0.0,110,1,0.2465753424657534,0.0,-0.6,24.442,0.2049315068493151,365
"('chrVII', 921164, 921619)",+,NM_001181343.1,32.474,11.512925464970229,2.3434070875143007,0.4054285714285723,0.2982857142857111,0.8028571428571432,34.0,0,0,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.0,0.0,53,2,0.2681318681318681,0.0,0.0,35.233,0.24263736263736263,455
"('chrIV', 1360469, 1360904)",+,NM_001180758.1,19.311,2.718100536955712,-0.0,0.61128571428571,0.676571428571421,0.120428571428571,11.0,0,-1,0.7142857142857143,0.7142857142857143,0.0,0.0,-9.6,92,2,0.3264367816091954,-7.8,-9.52424242424244,24.421,0.2439080459770115,435
"('chrXII', 263705, 264094)",+,NM_001181948.1,36.206,11.512925464970229,11.512925464970229,0.5661428571428514,0.8964285714285726,0.7338571428571429,34.0,0,0,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.0,0.0,69,0,0.3290488431876606,0.0,0.0,26.528,0.2938303341902314,389
"('chrIII', 177406, 177713)",-,NM_001178745.1,30.991,6.214608098422191,5.115995809754082,0.6585714285714257,0.2275714285714286,0.4632857142857182,48.0,0,0,0.8571428571428571,0.4285714285714285,0.4285714285714285,0.0,0.0,62,0,0.3908794788273615,0.0,-3.36923076923077,25.268,0.24983713355048867,307
"('chrIV', 306833, 307265)",-,NM_001180142.1,26.888,11.512925464970229,4.605170185988091,0.4894285714285755,0.5108571428571458,0.227142857142856,38.0,0,0,0.4285714285714285,0.7142857142857143,0.0,0.0,-2.1,106,1,0.2592592592592592,0.0,-2.166129032258064,24.405,0.19722222222222224,432
"('chrXIV', 494024, 494473)",-,NM_001182907.1,26.217,11.512925464970229,5.809142990314028,0.7187142857142802,0.4421428571428571,0.2191428571428562,27.0,0,0,0.8571428571428571,0.2857142857142857,0.4285714285714285,0.0,0.0,119,0,0.3273942093541203,0.0,0.0,21.01,0.20979955456570157,449
"('chrVIII', 504747, 505016)",-,NM_001179334.1,26.049,11.512925464970229,5.809142990314028,0.5512857142857089,0.083,0.6641428571428504,26.0,0,0,0.5714285714285714,0.0,0.7142857142857143,0.0,0.0,83,1,0.3308550185873606,0.0,0.0,24.38,0.2702602230483271,269
"('chrVII', 727538, 727857)",+,NM_001181247.3,26.38,11.512925464970229,11.512925464970229,0.4111428571428593,0.6191428571428538,0.970000000000001,16.0,0,0,0.4285714285714285,0.5714285714285714,0.8571428571428571,0.0,0.0,73,3,0.3448275862068966,0.0,0.0,26.841,0.3266457680250784,319
"('chrX', 156289, 156749)",-,NM_001181569.1,22.61,11.512925464970229,11.512925464970229,0.7471428571428574,0.5364285714285664,0.7149999999999919,23.0,0,0,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.0,0.0,140,2,0.3195652173913043,0.0,0.0,36.891,0.24043478260869566,460
"('chrII', 333375, 333886)",+,NM_001178396.1,36.652,11.512925464970229,11.512925464970229,0.097142857142857,0.5381428571428575,0.823571428571431,51.0,0,0,0.0,0.0,0.8571428571428571,0.0,0.0,86,1,0.2818003913894324,0.0,0.0,19.377,0.21311154598825827,511
"('chrXI', 110077, 110383)",+,NM_001179746.1,23.672,6.214608098422191,5.521460917862246,0.2311428571428557,0.3260000000000008,0.2184285714285704,17.0,0,0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0,81,0,0.3660130718954248,0.0,0.0,21.525,0.30588235294117644,306
"('chrXI', 432534, 432932)",+,NM_001179572.1,33.691,11.512925464970229,11.512925464970229,0.4691428571428576,0.3310000000000022,0.15442857142857,34.0,0,0,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,121,1,0.2864321608040201,-8.545000000000002,-3.914285714285714,20.913,0.1979899497487437,398
"('chrV', 397310, 397781)",+,NM_001179007.3,36.473,11.512925464970229,11.512925464970229,0.7009999999999974,0.4269999999999984,0.4080000000000013,38.0,0,0,0.8571428571428571,0.2857142857142857,0.4285714285714285,0.0,0.0,103,0,0.2377919320594479,0.0,-3.4714285714285706,17.213,0.1732484076433121,471
"('chrIV', 230519, 230820)",+,NM_001180189.1,48.49,11.512925464970229,11.512925464970229,0.2227142857142855,0.4697142857142836,0.0281428571428571,32.0,0,0,0.4285714285714285,0.0,0.0,0.0,-15.8,35,0,0.4119601328903654,-11.9,-15.784313725490184,19.257,0.2906976744186046,301
"('chrX', 91594, 91911)",+,NM_001181610.1,39.445,11.512925464970229,11.512925464970229,0.8084285714285705,0.6945714285714222,0.5642857142857082,42.0,0,0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.0,0.0,65,0,0.4132492113564668,0.0,0.0,13.26,0.2533123028391167,317
"('chrVIII', 127051, 127612)",+,NM_001179140.1,46.586,11.512925464970229,3.352407217492724,0.3751428571428565,0.8665714285714323,0.4458571428571408,16.0,0,-1,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.0,0.0,166,1,0.2477718360071301,-6.176315789473688,0.0,32.669,0.279144385026738,561
"('chrXIV', 61872, 62423)",-,NM_001183140.1,33.695,11.512925464970229,1.820158943749753,0.2962857142857148,0.4481428571428562,0.0791428571428571,42.0,0,-1,0.0,0.8571428571428571,0.0,0.0,0.0,156,3,0.2577132486388385,0.0,0.0,23.775,0.22087114337568056,551
"('chrXV', 506437, 506838)",+,NM_001183515.1,19.297,4.422848629194137,0.5259392615760389,0.3732857142857138,0.5818571428571422,0.5711428571428538,27.0,0,-1,0.0,1.0,0.5714285714285714,0.0,0.0,43,2,0.2319201995012468,0.0,-2.229411764705882,22.242,0.19426433915211969,401
"('chrVII', 437441, 437897)",-,,25.793,1.3783261914707137,11.512925464970229,0.2922857142857148,0.0925714285714287,0.6314285714285687,22.0,0,0,0.7142857142857143,0.0,0.7142857142857143,0.0,-1.8,77,0,0.2346491228070175,0.0,-1.9823529411764707,19.47,0.22039473684210525,456
"('chrIX', 98595, 98885)",-,NM_001179481.1,41.61,11.512925464970229,6.907755278982137,0.6361428571428527,0.0328571428571428,0.4758571428571437,44.0,0,0,0.7142857142857143,0.0,0.5714285714285714,0.0,0.0,94,1,0.2551724137931034,0.0,-4.3999999999999995,20.413,0.2206896551724138,290
"('chrXVI', 75485, 75723)",-,NM_001184312.1,25.388,11.512925464970229,11.512925464970229,0.4715714285714311,0.3242857142857149,0.4374285714285714,20.0,0,0,0.4285714285714285,0.0,0.4285714285714285,0.0,0.0,38,0,0.4327731092436975,0.0,0.0,16.358,0.29201680672268904,238
"('chrXV', 93343, 93790)",-,NM_001183374.1,22.165,11.512925464970229,11.512925464970229,0.5928571428571416,0.1478571428571415,0.429571428571425,22.0,0,0,0.7142857142857143,0.1428571428571428,0.2857142857142857,0.0,0.0,125,2,0.2841163310961969,-18.863636363636367,0.0,31.343,0.24765100671140935,447
"('chrXII', 523169, 523528)",+,NM_001182072.1,36.123,11.512925464970229,11.512925464970229,0.3914285714285698,0.7055714285714235,0.426714285714284,50.0,0,0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,60,1,0.3426183844011142,0.0,-1.614285714285714,20.738,0.26991643454039,359
"('chrXI', 283595, 283921)",+,NM_001179647.1,50.279,11.512925464970229,11.512925464970229,0.3777142857142863,0.3222857142857152,0.5635714285714287,56.0,0,0,0.4285714285714285,0.1428571428571428,0.7142857142857143,0.0,0.0,72,1,0.3159509202453988,0.0,0.0,25.582,0.2880368098159509,326
"('chrIV', 118166, 118657)",+,NM_001180196.2,24.754,11.512925464970229,0.0335567835288427,0.7301428571428548,0.3791428571428577,0.4701428571428582,20.0,0,-1,0.4285714285714285,0.4285714285714285,0.8571428571428571,0.0,0.0,118,1,0.2810590631364562,0.0,-8.668965517241379,21.565,0.24847250509164973,491
"('chrII', 591916, 592268)",-,NM_001178529.3,26.059,6.907755278982137,4.074541934925921,0.700999999999991,0.675428571428565,0.9240000000000034,26.0,0,0,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,94,1,0.3380681818181818,0.0,0.0,28.052,0.3170454545454545,352
"('chrII', 168924, 169308)",+,NM_001178267.1,28.844,11.512925464970229,5.521460917862246,0.3010000000000002,0.1564285714285711,0.6449999999999967,16.0,0,0,0.5714285714285714,0.0,0.7142857142857143,0.0,0.0,87,1,0.2942708333333333,0.0,0.0,20.447,0.2484375,384
"('chrIV', 308927, 309292)",+,NM_001180141.1,23.466,11.512925464970229,4.199705077879927,0.2359999999999993,0.4017142857142847,0.6757142857142839,37.0,0,0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.0,111,0,0.3972602739726027,0.0,0.0,24.297,0.23013698630136986,365
"('chrXII', 242821, 243180)",+,NM_001181935.1,41.181,4.074541934925921,3.170085660698769,0.4401428571428563,0.6375714285714248,0.6402857142857111,30.0,0,0,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.0,0.0,103,1,0.2395543175487465,0.0,-5.2,27.325,0.3417827298050139,359
"('chrXII', 930849, 931198)",-,NM_001182294.3,29.382,2.396895772465287,2.796881414808826,0.4797142857142878,0.1034285714285712,0.7148571428571334,18.0,0,0,0.4285714285714285,0.0,0.7142857142857143,0.0,0.0,93,1,0.3782234957020057,0.0,0.0,23.73,0.2922636103151862,349
"('chrIX', 69215, 69649)",+,NM_001179496.1,16.337,1.422958345491482,4.422848629194137,0.5334285714285686,0.0881428571428571,0.2838571428571421,29.0,0,0,0.8571428571428571,0.0,0.0,0.0,0.0,87,2,0.3225806451612903,0.0,0.0,20.754,0.23018433179723502,434
"('chrVIII', 381806, 382247)",-,NM_001179271.1,32.15,5.521460917862246,6.214608098422191,0.0215714285714285,0.0838571428571428,0.7072857142857067,9.0,0,0,0.0,0.0,1.0,0.0,-5.6,135,1,0.2811791383219955,0.0,-5.6000000000000005,30.706,0.21836734693877552,441
"('chrII', 59693, 60197)",-,NM_001178327.1,36.494,5.298317366548036,2.796881414808826,0.3787142857142857,0.2588571428571433,0.408857142857144,48.0,0,0,0.0,0.0,0.4285714285714285,0.0,0.0,83,1,0.3174603174603174,0.0,-4.0,25.571,0.2787698412698412,504
"('chrIV', 579978, 580517)",+,NM_001180372.3,32.692,11.512925464970229,4.8283137373023015,0.6657142857142789,0.20242857142857,0.6831428571428494,20.0,0,0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.0,0.0,156,5,0.24860853432282,-5.716666666666668,0.0,22.467,0.2163265306122449,539
"('chrXVI', 377495, 377889)",-,NM_001183904.1,26.107,11.512925464970229,4.3428059215206005,0.3187142857142845,0.1728571428571424,0.6324285714285663,31.0,0,0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,123,0,0.2588832487309644,0.0,-5.6,28.961,0.25431472081218276,394
"('chrV', 306825, 307291)",+,NM_001178965.3,20.967,11.512925464970229,3.1941832122778293,0.4629999999999982,0.0312857142857142,0.68328571428571,16.0,0,0,1.0,0.0,0.8571428571428571,0.0,0.0,120,3,0.3605150214592275,0.0,-1.8,34.523,0.27575107296137336,466
"('chrXI', 617874, 618242)",-,NM_001179884.3,29.417,11.512925464970229,11.512925464970229,0.570285714285708,0.0055714285714285,0.2231428571428568,31.0,0,0,0.5714285714285714,0.0,0.0,0.0,-9.9,106,3,0.391304347826087,0.0,-9.668999999999988,18.224,0.3008152173913044,368
"('chrXII', 898657, 899145)",+,,13.341,0.6348782724359695,11.512925464970229,0.2021428571428571,0.115285714285714,0.6425714285714268,6.0,0,0,0.4285714285714285,0.0,0.7142857142857143,0.0,0.0,110,0,0.2868852459016393,-6.299999999999999,0.0,20.783,0.21885245901639344,488
"('chrII', 606780, 607168)",+,NM_001178539.1,12.903,2.453407982728629,-0.0,0.1502857142857126,0.5684285714285688,0.7654285714285708,14.0,0,-1,0.1428571428571428,0.7142857142857143,0.8571428571428571,0.0,0.0,67,0,0.3092783505154639,0.0,-14.5,43.826,0.259020618556701,388
"('chrXIV', 443326, 443671)",-,NM_001182934.3,20.355,11.512925464970229,11.512925464970229,0.017,0.1214285714285711,0.2864285714285706,23.0,0,0,0.0,0.0,0.2857142857142857,0.0,0.0,56,1,0.3623188405797101,0.0,-2.4066666666666667,27.591,0.25507246376811593,345
"('chrV', 424090, 424451)",+,,27.003,11.512925464970229,1.0328245481301066,0.3582857142857141,0.8855714285714288,0.955571428571428,33.0,0,0,0.7142857142857143,0.8571428571428571,1.0,0.0,0.0,55,0,0.3795013850415512,-15.931707317073153,-3.5,19.729,0.23185595567867034,361
"('chrXV', 91940, 92330)",-,NM_001183375.1,30.476,6.907755278982137,11.512925464970229,0.1525714285714287,0.1075714285714287,0.0972857142857144,27.0,0,0,0.0,0.0,0.0,0.0,0.0,61,0,0.3564102564102564,0.0,-1.5,32.67,0.2641025641025641,390
"('chrXVI', 407146, 407567)",+,NM_001183893.1,32.101,11.512925464970229,11.512925464970229,0.5052857142857148,0.5032857142857118,0.5391428571428567,35.0,0,0,1.0,0.5714285714285714,0.5714285714285714,-15.7,0.0,127,0,0.2969121140142517,-15.257142857142856,-3.1935483870967714,21.609,0.2168646080760095,421
"('chrXV', 778359, 778886)",-,NM_001183653.3,30.939,11.512925464970229,11.512925464970229,0.0367142857142857,0.6045714285714281,0.9028571428571378,34.0,0,0,0.0,0.7142857142857143,1.0,-10.4,0.0,136,1,0.2277039848197343,-10.436666666666666,0.0,26.438,0.20815939278937376,527
"('chrV', 363232, 363592)",+,,18.604,11.512925464970229,11.512925464970229,0.4589999999999987,0.5861428571428593,0.9588571428571432,23.0,0,0,0.5714285714285714,1.0,1.0,0.0,0.0,78,0,0.275,-10.836363636363636,0.0,23.031,0.20972222222222223,360
"('chrIV', 218102, 218507)",+,NM_001180251.2,42.307,11.512925464970229,4.509860006183766,0.3238571428571406,0.4270000000000029,0.4359999999999995,56.0,0,0,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,61,1,0.2987654320987654,-13.3,0.0,22.087,0.2508641975308642,405
"('chrXIV', 331825, 332337)",+,NM_001183000.1,24.904,11.512925464970229,5.115995809754082,0.1994285714285711,0.382571428571429,0.953571428571428,29.0,0,0,0.8571428571428571,1.0,1.0,0.0,0.0,78,0,0.267578125,-8.133333333333333,-3.8,22.677,0.1953125,512
"('chrVII', 533973, 534285)",-,,18.293,11.512925464970229,11.512925464970229,0.4415714285714312,0.5294285714285676,0.1659999999999999,18.0,0,0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,96,1,0.3397435897435897,0.0,0.0,33.046,0.3112179487179487,312
"('chrII', 414253, 414759)",-,NM_001180057.1,17.464,5.521460917862246,11.512925464970229,0.5611428571428515,0.0581428571428571,0.0571428571428572,17.0,0,0,0.5714285714285714,0.0,0.0,0.0,0.0,139,2,0.300395256916996,-8.4,0.0,17.621,0.23359683794466402,506
"('chrXI', 159115, 159466)",+,NM_001179722.1,24.36,11.512925464970229,5.809142990314028,0.5414285714285695,0.0268571428571428,0.8432857142857186,24.0,0,0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.0,92,0,0.2735042735042735,0.0,0.0,20.58,0.245014245014245,351
"('chrXI', 552180, 552502)",+,NM_001179847.3,33.559,3.4420193761824103,11.512925464970229,0.4992857142857156,0.6808571428571362,0.4674285714285733,36.0,0,0,0.4285714285714285,0.7142857142857143,0.7142857142857143,0.0,0.0,47,2,0.3540372670807453,-8.3,0.0,17.723,0.2900621118012422,322
"('chrVII', 787286, 787678)",-,,33.996,11.512925464970229,11.512925464970229,0.4190000000000022,0.9418571428571434,0.4849999999999997,31.0,0,0,0.4285714285714285,1.0,0.4285714285714285,0.0,-6.4,57,1,0.3265306122448979,0.0,-6.417241379310335,20.483,0.26862244897959187,392
"('chrXII', 819830, 820277)",+,NM_001182233.1,22.599,11.512925464970229,11.512925464970229,0.241428571428572,0.4187142857142867,0.5231428571428602,29.0,0,0,0.0,0.7142857142857143,0.4285714285714285,0.0,0.0,131,1,0.2214765100671141,0.0,0.0,24.334,0.20492170022371364,447
"('chrXV', 900267, 900693)",-,,12.641,0.4004775665971252,11.512925464970229,0.5874285714285683,0.5985714285714251,0.4961428571428576,11.0,-1,0,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.0,0.0,115,2,0.3192488262910798,0.0,0.0,24.414,0.2438967136150235,426
"('chrXIII', 552451, 552995)",+,NM_001182645.1,20.378,11.512925464970229,2.551046452292545,0.079857142857143,0.3999999999999998,0.4285714285714296,7.0,0,0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,121,0,0.3272058823529412,0.0,0.0,18.301,0.18363970588235298,544
"('chrXII', 795412, 795835)",-,,49.264,11.512925464970229,11.512925464970229,0.311999999999998,0.5159999999999957,0.3595714285714272,51.0,0,0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.0,88,2,0.3687943262411347,0.0,0.0,23.821,0.2711583924349882,423
"('chrXII', 1029368, 1029752)",+,NM_001182336.1,32.44,5.809142990314028,11.512925464970229,0.6601428571428539,0.2800000000000003,0.5868571428571399,38.0,0,0,0.4285714285714285,0.0,0.0,0.0,0.0,103,1,0.3463541666666667,0.0,0.0,26.584,0.22942708333333334,384
"('chrIV', 1402300, 1402684)",+,NM_001180779.1,23.357,11.512925464970229,11.512925464970229,0.0241428571428571,0.0239999999999999,0.4865714285714316,12.0,0,0,0.0,0.0,0.7142857142857143,0.0,0.0,90,1,0.4088541666666667,-12.557142857142859,0.0,30.565,0.33932291666666664,384
"('chrXIII', 550301, 550703)",-,NM_001182644.1,20.161,6.907755278982137,2.703062659591171,0.7297142857142822,0.41857142857143,0.6592857142857087,20.0,0,0,0.8571428571428571,0.4285714285714285,0.7142857142857143,0.0,0.0,101,2,0.3109452736318407,-13.5,0.0,24.146,0.25895522388059705,402
"('chrIX', 231457, 231866)",-,NM_001179419.1,54.909,11.512925464970229,11.512925464970229,0.7812857142857115,0.3834285714285702,0.0697142857142857,45.0,0,0,0.7142857142857143,0.0,0.0,0.0,0.0,118,0,0.3300733496332518,-7.6,0.0,25.946,0.23251833740831293,409
"('chrXIII', 753242, 753719)",-,,43.094,11.512925464970229,3.816712825623821,0.4992857142857144,0.6278571428571392,0.0835714285714287,61.0,0,0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,93,2,0.3857442348008386,0.0,-5.6,24.608,0.2807127882599581,477
"('chrIV', 1354736, 1355050)",-,NM_001180755.3,22.317,11.512925464970229,4.8283137373023015,0.6808571428571383,0.1422857142857145,0.6905714285714255,8.0,0,0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0,82,0,0.3248407643312102,0.0,-0.1,20.203,0.21337579617834393,314
"('chrVI', 222940, 223271)",-,,38.377,11.512925464970229,11.512925464970229,0.4665714285714279,0.3260000000000004,0.6784285714285642,31.0,0,0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.0,0.0,86,1,0.3897280966767371,0.0,0.0,24.585,0.2848942598187312,331
"('chrVI', 220767, 220914)",-,NM_001180030.3,27.227,5.809142990314028,1.3167682984712803,0.6407142857142823,0.5741428571428592,0.6584285714285657,33.0,0,0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.0,0.0,30,0,0.4761904761904761,-5.033333333333335,-5.996153846153844,14.981,0.33537414965986395,147
"('chrXVI', 173662, 174071)",+,NM_001184012.1,19.576,11.512925464970229,5.521460917862246,0.3284285714285698,0.0944285714285717,0.5097142857142827,20.0,0,0,0.2857142857142857,0.0,0.5714285714285714,-14.8,0.0,122,2,0.4474327628361858,-13.746464646464629,0.0,38.474,0.3779951100244499,409
"('chrXVI', 174165, 174572)",+,NM_001184012.1,4.34,0.25489224962879,0.208254938820459,0.7792857142857144,0.016,0.893857142857143,14.0,0,-1,0.5714285714285714,0.0,0.8571428571428571,0.0,0.0,105,2,0.3488943488943489,0.0,-7.200000000000001,28.355,0.29287469287469287,407
"('chrXIII', 651660, 652123)",+,NM_001182701.1,19.572,2.703062659591171,2.937463365430016,0.5244285714285734,0.1935714285714267,0.5614285714285703,20.0,0,0,0.4285714285714285,0.1428571428571428,0.7142857142857143,0.0,0.0,124,0,0.2397408207343412,0.0,0.0,19.95,0.20907127429805614,463
"('chrX', 74296, 74704)",+,NM_001181624.1,22.788,2.796881414808826,2.8134107167600364,0.7444285714285697,0.2277142857142855,0.6971428571428526,20.0,0,0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0,0.0,89,1,0.2794117647058823,0.0,0.0,19.775,0.23700980392156862,408
"('chrVIII', 104905, 105303)",+,NM_001179081.1,42.217,11.512925464970229,11.512925464970229,0.1431428571428571,0.8245714285714316,0.7494285714285668,39.0,0,0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,114,0,0.3190954773869346,-11.934883720930229,0.0,26.38,0.26834170854271355,398
"('chrXIII', 123242, 123657)",-,NM_001182432.1,31.118,11.512925464970229,11.512925464970229,0.1859999999999996,0.2949999999999984,0.7599999999999922,33.0,0,0,0.0,0.4285714285714285,0.7142857142857143,0.0,0.0,128,0,0.2843373493975903,-7.9799999999999995,0.0,25.442,0.22722891566265058,415
"('chrXII', 857074, 857557)",+,NM_001182256.1,25.601,11.512925464970229,11.512925464970229,0.0820000000000001,0.2305714285714291,0.2635714285714267,24.0,0,0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,82,1,0.3519668737060041,0.0,0.0,35.892,0.28343685300207044,483
"('chrXV', 677879, 678290)",-,NM_001183601.3,29.926,11.512925464970229,11.512925464970229,0.3542857142857113,0.0144285714285714,0.8308571428571434,30.0,0,0,0.2857142857142857,0.0,1.0,0.0,0.0,109,0,0.4063260340632603,-4.0,0.0,17.947,0.26788321167883206,411
"('chrXVI', 911776, 911852)",+,NM_001184284.1,12.913,0.0747235461959364,3.381394754365976,0.7909999999999994,0.237285714285714,0.3278571428571432,13.0,-1,0,0.8571428571428571,0.4285714285714285,0.5714285714285714,0.0,0.0,14,0,0.6052631578947368,0.0,0.0,14.479,0.47631578947368414,76
"('chrX', 608806, 609081)",+,NM_001181752.3,29.286,11.512925464970229,11.512925464970229,0.4854285714285706,0.0654285714285718,0.7114285714285616,23.0,0,0,0.5714285714285714,0.0,0.7142857142857143,0.0,0.0,50,1,0.3345454545454545,0.0,0.0,29.973,0.28727272727272724,275
"('chrXIII', 162808, 163216)",-,NM_001182414.1,39.294,11.512925464970229,11.512925464970229,0.3398571428571443,0.6885714285714254,0.8517142857142904,40.0,0,0,0.0,0.5714285714285714,0.8571428571428571,0.0,-6.9,131,1,0.2867647058823529,-8.4,-10.105999999999986,19.564,0.19583333333333333,408
"('chrXVI', 405456, 405957)",+,NM_001183895.1,0.466,0.034591444769619,0.131248286609954,0.8220000000000012,0.0567142857142857,0.726285714285704,0.0,-1,-1,0.8571428571428571,0.0,0.7142857142857143,0.0,-3.2,150,2,0.3493013972055888,0.0,-3.1999999999999944,19.735,0.27065868263473053,501
"('chrXII', 856377, 856934)",+,,13.656,4.605170185988091,11.512925464970229,0.5510000000000008,0.0359999999999999,0.1669999999999996,20.0,0,0,0.1428571428571428,0.0,0.0,-9.8,0.0,158,0,0.2315978456014362,-9.800000000000004,0.0,20.785,0.19748653500897667,557
"('chrXIV', 63518, 63950)",-,NM_001183139.1,37.85,11.512925464970229,11.512925464970229,0.6678571428571355,0.2871428571428554,0.8470000000000046,40.0,0,0,0.7142857142857143,0.0,0.8571428571428571,0.0,0.0,61,2,0.2222222222222222,0.0,0.0,25.943,0.2208333333333333,432
"('chrIV', 340310, 340719)",-,,20.973,3.0159349808715104,4.135166556742356,0.3459999999999997,0.1549999999999999,0.7005714285714216,20.0,0,0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,66,1,0.3569682151589242,-15.612244897959181,-3.6400000000000006,32.801,0.26454767726161366,409
"('chrVII', 148098, 148466)",-,,23.872,5.521460917862246,11.512925464970229,0.6954285714285631,0.3349999999999996,0.566857142857137,23.0,0,0,0.7142857142857143,0.4285714285714285,0.5714285714285714,0.0,-2.8,99,2,0.3206521739130434,0.0,-2.793827160493831,23.094,0.2894021739130435,368
"('chrIX', 155722, 155810)",+,,30.402,6.907755278982137,11.512925464970229,0.1201428571428572,0.7402857142857096,0.4881428571428557,36.0,0,0,0.0,0.8571428571428571,0.4285714285714285,0.0,0.0,20,0,0.5113636363636364,0.0,0.0,15.279,0.4579545454545454,88
