ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,HasEarlyStopFeature,ThreeprimeDistStopFeature,RPKMFeature,ZipperStemMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrIX', 65531, 66056)",-,NM_001179497.3,39.644,5.521460917862246,11.512925464970229,0.8477142857142909,0.7247142857142814,0.3339999999999981,0,0.0,20.2358031,20.0,48.0,0,0,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,-1.9,105.889,0.33580952380952384,525
"('chrIX', 167134, 167415)",+,NM_001179454.1,23.638,5.809142990314027,4.3428059215206005,0.455142857142861,0.177999999999998,0.2404285714285692,0,662.0,57.17098797,20.0,24.0,0,0,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,-6.050000000000001,75.974,0.3754448398576512,281
"('chrIX', 167120, 167415)",+,NM_001179454.1,31.102,5.298317366548036,2.5010360317178844,0.1605714285714284,0.5484285714285739,0.2742857142857131,0,648.0,57.17098797,-3.1,22.0,0,0,0.4285714285714285,0.7142857142857143,0.7142857142857143,-16.20909090909091,-5.880000000000001,78.788,0.4010169491525423,295
"('chrIX', 172577, 172919)",+,NM_001179451.1,16.543,11.512925464970229,11.512925464970229,0.8799999999999936,0.4402857142857135,0.0629999999999999,0,0.0,66.12421263,20.0,13.0,0,0,1.0,0.4285714285714285,0.0,0.0,0.0,89.812,0.31315789473684214,342
"('chrIX', 183959, 184128)",+,NM_001179443.1,34.455,11.512925464970229,11.512925464970229,0.1918571428571434,0.1021428571428576,0.5384285714285679,1,2234.0,14.94624948,-16.6,36.0,0,0,0.0,0.0,0.5714285714285714,-20.31900000000003,0.0,44.942,0.4461538461538462,169
"('chrIX', 202693, 202779)",-,NM_001179432.1,22.358,3.575550768806933,11.512925464970229,0.185428571428571,0.1061428571428573,0.3905714285714286,1,388.0,53.56501585,20.0,18.0,0,0,0.2857142857142857,0.0,0.4285714285714285,0.0,0.0,12.271,0.5441860465116279,86
"('chrIX', 209431, 209586)",+,NM_001181434.4,24.345,5.521460917862246,4.422848629194137,0.4571428571428558,0.1161428571428574,0.129999999999999,0,3470.0,,20.0,13.0,0,0,0.5714285714285714,0.0,0.1428571428571428,-7.199999999999999,0.0,23.484,0.4554838709677419,155
"('chrIX', 220123, 220554)",-,NM_001179425.1,18.33,1.4312917270506265,11.512925464970229,0.5994285714285701,0.3637142857142861,0.6247142857142819,1,2203.0,256.6583747,20.0,27.0,0,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,-12.5,0.0,87.399,0.27238979118329465,431
"('chrIX', 220123, 220377)",-,NM_001179425.1,25.288,5.298317366548036,11.512925464970229,0.2951428571428567,0.5712857142857136,0.6638571428571367,1,2203.0,256.6583747,20.0,27.0,0,0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,48.795,0.3822834645669291,254
"('chrIX', 227974, 228212)",+,NM_001179422.3,38.796,11.512925464970229,11.512925464970229,0.6522857142857128,0.4267142857142882,0.4198571428571446,1,164.0,3.607345578,20.0,55.0,0,0,0.0,0.7142857142857143,0.4285714285714285,0.0,-3.953846153846153,48.733,0.42478991596638654,238
"('chrIX', 236661, 236762)",-,NM_001179417.1,7.796,0.2344573112144832,11.512925464970229,0.528428571428568,0.0382857142857142,0.4484285714285732,1,934.0,40.22179937,-3.1,7.0,-1,0,0.5714285714285714,0.0,0.4285714285714285,-2.4725490196078415,0.0,26.163,0.5316831683168317,101
"('chrIX', 236661, 237101)",-,NM_001179417.1,27.269,11.512925464970229,11.512925464970229,0.7295714285714201,0.7868571428571407,0.2741428571428568,1,934.0,40.22179937,20.0,47.0,0,0,0.7142857142857143,1.0,0.1428571428571428,0.0,0.0,83.242,0.38772727272727264,440
"('chrIX', 408622, 408879)",+,NM_001179550.3,11.106,5.115995809754082,2.9187712324178627,0.7845714285714269,0.2877142857142867,0.2811428571428552,1,1363.0,4.876597009,20.0,20.0,0,0,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,74.325,0.3280155642023346,257
"('chrVI', 33856, 34103)",-,NM_001179917.1,25.468,11.512925464970229,0.1461825101780814,0.7728571428571406,0.8392857142857141,0.1558571428571428,1,563.0,15.68860974,20.0,21.0,0,-1,0.8571428571428571,0.8571428571428571,0.0,0.0,-3.699999999999995,44.528,0.34291497975708507,247
"('chrVI', 73218, 73530)",-,NM_001179933.1,23.861,4.422848629194137,4.8283137373023015,0.3875714285714281,0.4188571428571438,0.5031428571428581,0,0.0,16.47497092,20.0,64.0,0,0,0.0,0.7142857142857143,0.8571428571428571,-16.14705882352941,-5.007594936708863,60.742,0.3455128205128205,312
"('chrVI', 85793, 86021)",-,NM_001179941.1,21.892,11.512925464970229,5.115995809754082,0.962142857142858,0.1458571428571429,0.1842857142857136,0,0.0,29.26775471,20.0,13.0,0,0,1.0,0.0,0.0,0.0,-1.5,37.492,0.37105263157894736,228
"('chrVI', 219744, 219997)",-,NM_001179996.2,47.534,11.512925464970229,11.512925464970229,0.4262857142857173,0.2857142857142838,0.3895714285714281,1,3104.0,17.57322983,20.0,51.0,0,0,0.4285714285714285,0.1428571428571428,0.5714285714285714,0.0,-5.277777777777778,66.437,0.3596837944664032,253
"('chrVI', 237656, 238004)",-,NM_001180006.3,55.965,11.512925464970229,11.512925464970229,0.0391428571428571,0.8730000000000026,0.4612857142857155,0,0.0,55.87564811,20.0,58.0,0,0,0.0,0.8571428571428571,0.4285714285714285,0.0,0.0,96.204,0.3201149425287356,348
"('chrXI', 32489, 32956)",-,NM_001179778.1,27.573,11.512925464970229,11.512925464970229,0.7164285714285675,0.0635714285714286,0.3215714285714284,1,457.0,60.46105846,20.0,24.0,0,0,0.8571428571428571,0.0,0.2857142857142857,0.0,-0.9,121.781,0.32184154175588864,467
"('chrXI', 42970, 43301)",-,NM_001179774.1,13.895,4.0745419349259215,0.0100503358535014,0.239571428571428,0.7019999999999914,0.4124285714285719,1,533.0,83.41995002,20.0,10.0,0,-1,0.0,0.7142857142857143,0.7142857142857143,-6.8,-3.4707070707070686,74.45,0.34441087613293053,331
"('chrXI', 42555, 42813)",-,NM_001179774.1,16.239,11.512925464970229,11.512925464970229,0.3297142857142833,0.5115714285714252,0.4709999999999992,0,0.0,83.41995002,20.0,15.0,0,0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,0.0,66.395,0.3961240310077519,258
"('chrXI', 147771, 148067)",-,NM_001179728.1,17.932,11.512925464970229,11.512925464970229,0.4081428571428571,0.4832857142857132,0.4351428571428583,1,118.0,5.079826147,20.0,19.0,0,0,0.0,0.5714285714285714,0.4285714285714285,-10.886666666666665,0.0,72.172,0.4246621621621623,296
"('chrXI', 211967, 212292)",+,NM_001179690.1,17.373,2.2256240518579173,11.512925464970229,0.2035714285714278,0.054,0.164571428571428,1,1416.0,15.54792175,20.0,33.0,0,0,0.0,0.0,0.0,-18.258620689655178,0.0,67.813,0.3547692307692308,325
"('chrXI', 212040, 212292)",+,NM_001179690.1,22.99,11.512925464970229,11.512925464970229,0.1440000000000001,0.1864285714285696,0.1348571428571418,0,0.0,15.54792175,20.0,22.0,0,0,0.0,0.1428571428571428,0.1428571428571428,-6.066666666666666,0.0,49.117,0.37619047619047624,252
"('chrXI', 252742, 253238)",+,NM_001179667.2,29.46,6.907755278982138,2.9565115604007097,0.2652857142857145,0.5617142857142816,0.6912857142857092,1,221.0,35.02447411,20.0,32.0,0,0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,111.151,0.3064516129032258,496
"('chrXI', 254283, 254454)",-,NM_001179666.1,13.191,0.027371196796132,0.5673959752543851,0.4104285714285725,0.3518571428571425,0.1372857142857136,0,0.0,95.205471,-3.2,15.0,-1,-1,0.4285714285714285,0.5714285714285714,0.0,-6.633333333333333,0.0,40.451,0.45614035087719307,171
"('chrXI', 273523, 273615)",+,NM_001179655.1,20.797,11.512925464970229,11.512925464970229,0.6367142857142823,0.3262857142857141,0.2829999999999969,1,1420.0,14.89443055,20.0,18.0,0,0,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.0,0.0,21.431,0.5347826086956522,92
"('chrXI', 328817, 329135)",-,NM_001179625.1,24.733,6.907755278982138,1.5417792639602856,0.2642857142857147,0.4275714285714304,0.6235714285714263,0,0.0,26.04197482,20.0,26.0,0,0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,75.73,0.339622641509434,318
"('chrXI', 328817, 329037)",-,NM_001179625.1,34.622,11.512925464970229,4.268697949366879,0.7422857142857154,0.1955714285714271,0.6155714285714267,1,668.0,26.04197482,20.0,35.0,0,0,0.8571428571428571,0.1428571428571428,0.7142857142857143,0.0,0.0,44.107,0.37863636363636355,220
"('chrXI', 383823, 383969)",-,NM_001179595.1,3.616,0.0576291128366364,0.4261781497057059,0.5822857142857145,0.3685714285714292,0.4541428571428546,1,1096.0,132.4089541,-3.4,1.0,-1,-1,0.7142857142857143,0.4285714285714285,0.5714285714285714,-11.23461538461539,-12.05899999999999,30.713,0.5041095890410959,146
"('chrXI', 452216, 452613)",+,NM_001179798.4,18.678,11.512925464970229,11.512925464970229,0.5534285714285736,0.1912857142857133,0.7185714285714204,1,1460.0,29.86886671,20.0,9.0,0,0,1.0,0.0,0.7142857142857143,0.0,0.0,101.681,0.35692695214105796,397
"('chrXI', 460169, 460529)",-,NM_001179800.3,14.894,3.4112477175156566,4.3428059215206005,0.8407142857142895,0.0258571428571428,0.4110000000000006,0,0.0,13.3311286,20.0,14.0,0,0,0.8571428571428571,0.0,0.4285714285714285,0.0,0.0,91.728,0.31194444444444447,360
"('chrXI', 475344, 475461)",-,NM_001179808.1,20.566,5.298317366548036,3.473768074496991,0.6151428571428533,0.5911428571428553,0.3517142857142857,0,0.0,86.08583711,20.0,18.0,0,0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.0,0.0,26.279,0.4299145299145299,117
"('chrXI', 492532, 492934)",+,NM_001179817.3,19.729,4.961845129926823,11.512925464970229,0.1684285714285714,0.1031428571428576,0.3624285714285717,0,0.0,29.55182901,20.0,23.0,0,0,0.0,0.0,0.4285714285714285,0.0,0.0,105.033,0.26616915422885573,402
"('chrXI', 594218, 594737)",+,NM_001179872.3,14.37,5.115995809754082,0.3989861420104552,0.5229999999999975,0.6124285714285661,0.4437142857142881,0,0.0,39.97122198,20.0,7.0,0,-1,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.0,132.546,0.2689788053949903,519
"('chrXI', 602077, 602584)",+,NM_001179876.3,29.414,11.512925464970229,11.512925464970229,0.6049999999999981,0.1207142857142856,0.7011428571428572,0,0.0,17.44129158,20.0,30.0,0,0,0.7142857142857143,0.0,1.0,0.0,-13.122680412371128,137.431,0.21045364891518736,507
"('chrXI', 602129, 602584)",+,NM_001179876.3,28.356,4.605170185988091,6.214608098422191,0.3510000000000011,0.5862857142857131,0.4739999999999999,1,352.0,17.44129158,20.0,29.0,0,0,0.4285714285714285,0.7142857142857143,0.0,0.0,-13.099999999999996,113.046,0.23560439560439567,455
"('chrXI', 616858, 617299)",+,NM_001179883.1,31.98,4.710530701645918,3.381394754365976,0.2565714285714283,0.1407142857142849,0.8067142857142863,0,0.0,89.68230671,20.0,42.0,0,0,0.0,0.1428571428571428,0.8571428571428571,-13.744444444444447,-4.266666666666667,110.856,0.32063492063492066,441
"('chrXI', 641930, 642042)",+,NM_001179891.3,22.324,11.512925464970229,11.512925464970229,0.1992857142857144,0.4035714285714268,0.5075714285714281,1,452.0,7.550358637,-3.5,29.0,0,0,0.0,0.5714285714285714,0.0,-5.95,0.0,29.771,0.5071428571428571,112
"('chrXV', 46870, 47023)",-,NM_001183402.1,29.951,11.512925464970229,11.512925464970229,0.3324285714285706,0.1132857142857148,0.3671428571428586,0,0.0,16.1966372,20.0,40.0,0,0,0.0,0.0,0.4285714285714285,-5.47,-2.3000000000000003,31.328,0.4091503267973856,153
"('chrXV', 99893, 100341)",+,NM_001183370.1,26.776,11.512925464970229,3.5065578973199822,0.5341428571428589,0.0214285714285714,0.9878571428571437,1,557.0,22.54237332,20.0,23.0,0,0,0.7142857142857143,0.0,1.0,0.0,0.0,70.325,0.4046874999999999,448
"('chrXV', 319342, 319788)",+,NM_001183258.1,15.619,11.512925464970229,11.512925464970229,0.3834285714285711,0.7075714285714267,0.9397142857142864,1,1753.0,40.58055247,20.0,11.0,0,0,0.5714285714285714,0.8571428571428571,1.0,0.0,0.0,116.896,0.3544843049327354,446
"('chrXV', 319384, 319788)",+,NM_001183258.1,19.63,1.6713133161521878,11.512925464970229,0.432428571428572,0.5064285714285722,0.910142857142858,1,1753.0,40.58055247,20.0,11.0,0,0,0.4285714285714285,0.8571428571428571,1.0,-16.9,0.0,97.736,0.3844059405940594,404
"('chrXV', 333938, 334345)",+,NM_001183423.1,20.184,2.047942874620465,1.1147416705979931,0.5417142857142826,0.7802857142857151,0.3648571428571414,1,359.0,100.2551454,20.0,14.0,0,-1,0.5714285714285714,0.8571428571428571,0.0,0.0,-9.0,105.464,0.2855036855036855,407
"('chrXV', 360521, 360801)",-,NM_001183435.1,28.85,11.512925464970229,1.2310014767138553,0.1662857142857139,0.4791428571428567,0.5067142857142861,1,56.0,134.7034361,20.0,16.0,0,-1,0.0,0.4285714285714285,1.0,0.0,0.0,63.716,0.3325,280
"('chrXV', 387908, 388313)",+,NM_001183449.1,36.64,4.017383521085971,11.512925464970229,0.1352857142857146,0.4204285714285726,0.3394285714285721,0,0.0,18.98396164,20.0,45.0,0,0,0.0,0.5714285714285714,0.5714285714285714,-13.7,0.0,101.504,0.3271604938271605,405
"('chrXV', 434574, 434919)",-,NM_001183477.1,16.29,2.882403588246988,5.809142990314027,0.3941428571428564,0.4421428571428545,0.3845714285714287,0,0.0,12.32696915,20.0,27.0,0,0,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.0,-10.09191919191918,74.721,0.29130434782608694,345
"('chrXV', 469828, 470127)",-,NM_001183495.1,12.582,3.963316299815697,11.512925464970229,0.7854285714285699,0.2040000000000004,0.6017142857142826,1,436.0,15.35632331,20.0,40.0,0,0,0.4285714285714285,0.7142857142857143,0.5714285714285714,0.0,0.0,61.261,0.38160535117056854,299
"('chrXV', 508738, 509158)",-,NM_001183517.1,23.125,6.907755278982138,6.214608098422191,0.0431428571428571,0.1332857142857132,0.095857142857143,0,0.0,55.33865036,20.0,23.0,0,0,0.0,0.1428571428571428,0.0,-9.6,0.0,89.77,0.3838095238095238,420
"('chrXV', 513338, 513530)",-,NM_001183519.1,30.394,11.512925464970229,11.512925464970229,0.0431428571428571,0.2791428571428549,0.3551428571428566,0,0.0,4.488449356,20.0,35.0,0,0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,49.283,0.36041666666666666,192
"('chrXV', 517707, 517858)",+,NM_001183523.1,27.773,5.809142990314027,5.809142990314027,0.1422857142857144,0.6095714285714271,0.5732857142857106,1,626.0,25.08047931,20.0,30.0,0,0,0.0,0.7142857142857143,0.5714285714285714,-12.545762711864407,0.0,38.48,0.40529801324503306,151
"('chrXV', 526921, 527258)",+,NM_001183528.3,28.214,5.809142990314027,2.9759296462578115,0.4774285714285683,0.287285714285712,0.5232857142857139,1,1253.0,49.45956738,20.0,40.0,0,0,0.5714285714285714,0.2857142857142857,0.5714285714285714,-10.715384615384616,0.0,83.694,0.3451038575667656,337
"('chrXV', 526921, 527313)",+,NM_001183528.3,14.85,5.115995809754082,11.512925464970229,0.5352857142857096,0.6711428571428503,0.4137142857142872,1,1270.0,49.45956738,20.0,14.0,0,0,0.5714285714285714,0.7142857142857143,0.4285714285714285,-6.35,0.0,109.72,0.3426020408163265,392
"('chrXV', 527184, 527258)",+,NM_001183528.3,14.725,11.512925464970229,1.7316055464083082,0.5505714285714253,0.351285714285715,0.4802857142857149,1,1333.0,49.45956738,20.0,8.0,0,0,0.5714285714285714,0.0,0.4285714285714285,0.0,0.0,15.059,0.5189189189189188,74
"('chrXV', 527184, 527313)",+,NM_001183528.3,17.216,6.907755278982138,11.512925464970229,0.5507142857142823,0.3335714285714286,0.3932857142857158,0,0.0,49.45956738,20.0,32.0,0,0,0.5714285714285714,0.7142857142857143,0.4285714285714285,-5.869444444444444,0.0,23.629,0.46356589147286825,129
"('chrXV', 529944, 530192)",+,NM_001183529.1,37.53,11.512925464970229,11.512925464970229,0.6752857142857152,0.518142857142855,0.4218571428571449,1,43.0,31.7037701,20.0,40.0,0,0,0.8571428571428571,0.5714285714285714,0.4285714285714285,-22.709473684210522,0.0,51.007,0.4858870967741935,248
"('chrXV', 539779, 540106)",-,NM_001183535.1,44.759,11.512925464970229,11.512925464970229,0.0864285714285714,0.6998571428571341,0.4788571428571472,0,0.0,68.09517021,-6.1,48.0,0,0,0.0,0.7142857142857143,0.7142857142857143,-8.300000000000006,-8.8,83.43,0.36758409785932716,327
"('chrXV', 607840, 607939)",+,NM_001183566.3,13.726,0.0202027073175194,0.0418642040986988,0.9902857142857142,0.4218571428571436,0.2617142857142837,0,0.0,37.45193613,20.0,14.0,-1,-1,1.0,0.4285714285714285,0.2857142857142857,0.0,-6.7897727272727275,17.85,0.596969696969697,99
"('chrXV', 607840, 608332)",+,NM_001183566.3,11.388,4.961845129926823,11.512925464970229,0.8815714285714279,0.0627142857142857,0.350428571428572,0,0.0,37.45193613,20.0,10.0,0,0,1.0,0.0,0.7142857142857143,0.0,0.0,132.681,0.26178861788617885,492
"('chrXV', 661222, 661470)",-,NM_001183594.1,38.484,6.907755278982138,3.649658740960655,0.5912857142857088,0.5558571428571385,0.4781428571428568,1,1381.0,135.6920051,20.0,41.0,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,-4.3,0.0,64.516,0.3899193548387097,248
"('chrXV', 674384, 674503)",-,NM_001183599.3,23.891,3.863232841258714,11.512925464970229,0.4031428571428553,0.180571428571429,0.3518571428571418,1,698.0,13.91578486,-1.1,34.0,0,0,0.0,0.0,0.2857142857142857,-2.6000000000000005,-9.72238805970149,21.641,0.5201680672268907,119
"('chrXV', 676177, 676353)",+,NM_001183600.1,21.607,2.3434070875143007,0.9339456671128756,0.7841428571428568,0.5594285714285681,0.6918571428571427,1,1414.0,19.67290267,20.0,29.0,0,0,0.8571428571428571,0.2857142857142857,0.4285714285714285,-14.6,0.0,31.118,0.38977272727272727,176
"('chrXV', 713689, 713943)",+,NM_001183614.3,25.259,11.512925464970229,1.8838747581358608,0.3171428571428578,0.3425714285714286,0.2309999999999988,1,1384.0,19.00756266,-9.0,29.0,0,0,0.1428571428571428,0.0,0.0,-12.032352941176473,-1.2,49.595,0.391732283464567,254
"('chrXV', 730857, 731035)",-,NM_001183626.1,36.513,6.907755278982138,11.512925464970229,0.5777142857142866,0.3352857142857146,0.4817142857142841,1,836.0,81.20118759,20.0,14.0,0,0,0.5714285714285714,0.1428571428571428,0.1428571428571428,-16.5,0.0,47.681,0.31011235955056177,178
"('chrXV', 750412, 750778)",+,NM_001183636.1,27.73,11.512925464970229,11.512925464970229,0.5342857142857118,0.1545714285714277,0.5188571428571377,0,0.0,62.01404361,20.0,25.0,0,0,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.0,0.0,100.016,0.30546448087431693,366
"('chrXV', 750582, 750778)",+,NM_001183636.1,43.216,4.605170185988091,11.512925464970229,0.2491428571428561,0.6267142857142821,0.5151428571428518,1,1067.0,62.01404361,20.0,50.0,0,0,0.0,0.7142857142857143,0.5714285714285714,-17.1,-2.5,33.499,0.44642857142857145,196
"('chrXV', 780120, 780280)",+,NR_132262.1,22.031,11.512925464970229,11.512925464970229,0.5804285714285693,0.1838571428571424,0.1132857142857144,1,,,20.0,37.0,0,0,0.7142857142857143,0.0,0.0,-6.3,0.0,30.998,0.42749999999999994,160
"('chrXV', 858742, 859121)",-,NM_001183709.3,6.258,1.1086626245216111,0.9888614247089904,0.8967142857142862,0.1090000000000004,0.6799999999999947,1,3584.0,20.76603257,20.0,7.0,0,0,1.0,0.0,0.8571428571428571,-8.6,0.0,86.881,0.44010554089709764,379
"('chrXV', 919143, 919428)",-,NM_001183742.3,28.877,11.512925464970229,0.0232686269393543,0.5374285714285707,0.7014285714285631,0.5474285714285676,0,0.0,35.55751917,20.0,15.0,0,-1,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.0,-4.899999999999993,33.039,0.38947368421052636,285
"('chrXV', 929577, 929811)",+,NM_001183746.1,16.4,4.3428059215206005,2.525728644308256,0.8464285714285714,0.3555714285714288,0.4201428571428572,0,0.0,88.29961825,-5.7,8.0,0,-1,0.4285714285714285,0.4285714285714285,0.4285714285714285,-8.21666666666666,-3.9999999999999996,61.941,0.29700854700854695,234
"('chrXV', 950067, 950329)",+,NM_001183756.1,32.484,4.961845129926823,11.512925464970229,0.4785714285714278,0.7548571428571444,0.2832857142857115,1,3518.0,28.95158731,20.0,37.0,0,0,0.5714285714285714,0.8571428571428571,0.2857142857142857,-8.7,-4.9397260273972545,65.628,0.3297709923664123,262
"('chrXV', 1008277, 1008614)",+,NM_001183776.1,38.482,11.512925464970229,11.512925464970229,0.5170000000000025,0.2148571428571424,0.5139999999999995,1,461.0,55.87712151,20.0,42.0,0,0,0.4285714285714285,0.0,0.1428571428571428,0.0,-2.709803921568627,89.148,0.30118694362017806,337
"('chrXV', 1032390, 1032512)",-,NM_001183791.3,20.953,11.512925464970229,0.6329932577401982,0.41342857142857,0.4545714285714271,0.2738571428571412,1,835.0,18.87273503,20.0,22.0,0,-1,0.5714285714285714,0.5714285714285714,0.2857142857142857,-5.112500000000002,-3.600000000000001,20.113,0.4950819672131147,122
"('chrXV', 1075956, 1076087)",+,NM_001183809.3,12.3,4.509860006183767,11.512925464970229,0.5971428571428562,0.7334285714285643,0.2229999999999988,1,1745.0,5.993811214,-11.0,9.0,0,0,0.7142857142857143,0.7142857142857143,0.2857142857142857,-12.00000000000001,-6.575531914893615,27.902,0.4106870229007634,131
"('chrIII', 17474, 17863)",+,NM_001178705.1,48.747,11.512925464970229,11.512925464970229,0.7610000000000026,0.6697142857142779,0.8305714285714308,1,685.0,34.24414349,20.0,53.0,0,0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.0,0.0,105.192,0.380719794344473,389
"('chrIII', 67552, 67907)",-,NM_001178675.1,28.936,11.512925464970229,11.512925464970229,0.0462857142857143,0.3935714285714306,0.2637142857142837,1,1574.0,178.2992821,20.0,30.0,0,0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.0,112.515,0.2785915492957747,355
"('chrIII', 66123, 66603)",-,NM_001178675.1,16.733,6.214608098422191,0.2639655458344648,0.725142857142857,0.6678571428571397,0.6194285714285703,0,0.0,178.2992821,20.0,12.0,0,-1,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0,0.0,130.125,0.29124999999999995,480
"('chrIII', 72196, 72391)",+,NM_001178672.1,37.876,11.512925464970229,11.512925464970229,0.5375714285714295,0.2388571428571413,0.4609999999999967,0,0.0,18.43193821,20.0,38.0,0,0,0.4285714285714285,0.0,0.5714285714285714,-3.2,0.0,32.781,0.4538461538461539,195
"('chrIII', 110289, 110449)",+,NM_001178653.1,31.072,6.907755278982138,6.907755278982138,0.5441428571428527,0.2284285714285692,0.4105714285714294,1,185.0,15.31795533,20.0,36.0,0,0,0.5714285714285714,0.0,0.5714285714285714,-8.1,0.0,31.315,0.35937499999999994,160
"('chrIII', 128476, 128842)",+,NM_001178721.1,19.187,2.5902671654458267,11.512925464970229,0.6457142857142832,0.5391428571428567,0.1781428571428567,0,0.0,88.18078581,-8.9,18.0,0,0,0.7142857142857143,0.7142857142857143,0.0,-10.399999999999991,0.0,84.381,0.3204918032786885,366
"('chrIII', 180459, 180637)",+,NM_001178746.1,4.494,0.0191828194167739,6.214608098422191,0.7942857142857122,0.0352857142857142,0.4487142857142832,1,5336.0,11.24010258,20.0,1.0,-1,0,1.0,0.0,0.5714285714285714,-12.1375,-5.497872340425531,41.071,0.5320224719101125,178
"('chrIII', 187607, 187740)",+,NM_001178747.1,23.074,11.512925464970229,11.512925464970229,0.1432857142857141,0.2835714285714259,0.284285714285714,1,2387.0,22.35244169,-5.0,31.0,0,0,0.0,0.2857142857142857,0.1428571428571428,-10.793939393939395,-2.6999999999999997,22.491,0.4578947368421053,133
"('chrIII', 186864, 187356)",+,NM_001178747.1,3.489,0.0151136378100481,0.579818495252942,0.9511428571428582,0.1961428571428564,0.2822857142857112,0,0.0,22.35244169,20.0,3.0,-1,-1,1.0,0.0,0.2857142857142857,0.0,-2.4000000000000012,114.534,0.3170731707317073,492
"('chrIII', 186864, 187267)",+,NM_001178747.1,11.961,1.7316055464083082,0.1851254841266889,0.3192857142857142,0.0698571428571431,0.2445714285714269,1,2888.0,22.35244169,20.0,13.0,0,-1,0.0,0.0,0.2857142857142857,0.0,-4.36458333333334,92.277,0.26104218362282877,403
"('chrIII', 312590, 312950)",+,NM_001178813.1,25.001,11.512925464970229,6.907755278982138,0.2478571428571409,0.7028571428571411,0.6507142857142839,0,0.0,16.56362646,20.0,35.0,0,0,0.0,0.5714285714285714,0.5714285714285714,0.0,-1.722784810126584,103.092,0.33722222222222226,360
"('chrVII', 262107, 262534)",-,NM_001180996.1,16.853,5.809142990314027,0.8007323912398827,0.9534285714285712,0.3894285714285707,0.2572857142857128,1,455.0,10.27796688,20.0,19.0,0,-1,1.0,0.5714285714285714,0.0,-11.05,0.0,117.744,0.31826697892271655,427
"('chrVII', 524169, 524439)",+,NM_001181146.1,50.055,11.512925464970229,4.268697949366879,0.5088571428571396,0.4208571428571453,0.1781428571428571,0,0.0,86.3775446,20.0,52.0,0,0,0.5714285714285714,0.4285714285714285,0.0,0.0,-8.7,36.923,0.4685185185185185,270
"('chrVII', 33264, 33409)",+,NM_001181115.1,27.254,3.729701448634192,11.512925464970229,0.1807142857142854,0.3380000000000009,0.4248571428571458,1,1778.0,9.216423437,20.0,32.0,0,0,0.0,0.7142857142857143,0.4285714285714285,-11.467045454545467,0.0,27.153,0.4179310344827586,145
"('chrVII', 33264, 33713)",+,NM_001181115.1,53.334,11.512925464970229,11.512925464970229,0.5050000000000026,0.6631428571428517,0.7988571428571427,1,1477.0,9.216423437,20.0,50.0,0,0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.0,0.0,107.281,0.3855233853006681,449
"('chrVII', 33408, 33713)",+,NM_001181115.1,74.439,11.512925464970229,11.512925464970229,0.2848571428571417,0.8111428571428579,0.7901428571428574,1,1477.0,9.216423437,20.0,88.0,0,0,0.0,0.8571428571428571,0.8571428571428571,0.0,-4.5,60.155,0.45672131147540984,305
"('chrVII', 34322, 34462)",-,NR_132176.1,33.511,6.907755278982138,4.961845129926823,0.2758571428571405,0.5481428571428564,0.3710000000000005,1,,,-1.6,55.0,0,0,0.4285714285714285,0.7142857142857143,0.1428571428571428,0.0,-10.484507042253513,38.373,0.4514285714285715,140
"('chrVII', 118098, 118193)",-,NM_001181066.1,23.696,11.512925464970229,11.512925464970229,0.0784285714285714,0.8145714285714298,0.6428571428571389,1,241.0,42.47617963,-2.4,23.0,0,0,0.0,0.8571428571428571,0.7142857142857143,-4.0,0.0,21.031,0.5715789473684211,95
